administrative_area_level_2,date,confirmed,deaths,tests,hosp
Iowa,2020-06-30,29007.0,715,304188,133.0
Iowa,2020-07-01,29451.0,717,309790,149.0
Iowa,2020-07-02,30209.0,718,317538,145.0
Iowa,2020-07-03,30429.0,720,321461,146.0
Iowa,2020-07-04,31041.0,721,329011,134.0
Iowa,2020-07-05,31353.0,721,332472,141.0
Iowa,2020-07-06,31657.0,723,335462,151.0
Iowa,2020-07-07,32029.0,725,339298,165.0
Iowa,2020-07-08,32509.0,735,346351,165.0
Iowa,2020-07-09,33240.0,739,354659,168.0
Iowa,2020-07-10,33984.0,743,362248,169.0
Northern Mariana Islands,2020-04-01,6.0,0,6,0.0
Northern Mariana Islands,2020-04-02,8.0,1,21,0.0
Northern Mariana Islands,2020-04-03,8.0,1,21,0.0
Northern Mariana Islands,2020-04-04,8.0,1,21,0.0
Northern Mariana Islands,2020-04-05,8.0,1,21,0.0
Northern Mariana Islands,2020-04-06,8.0,1,21,0.0
Northern Mariana Islands,2020-04-07,8.0,2,23,0.0
Northern Mariana Islands,2020-04-08,11.0,2,38,0.0
Northern Mariana Islands,2020-04-09,11.0,2,38,0.0
Northern Mariana Islands,2020-04-10,11.0,2,38,0.0
Northern Mariana Islands,2020-04-11,11.0,2,38,0.0
Northern Mariana Islands,2020-04-12,11.0,2,38,0.0
Northern Mariana Islands,2020-04-13,11.0,2,38,0.0
Northern Mariana Islands,2020-04-14,13.0,2,40,0.0
Northern Mariana Islands,2020-04-15,13.0,2,40,0.0
Northern Mariana Islands,2020-04-16,13.0,2,40,0.0
Northern Mariana Islands,2020-04-17,13.0,2,55,0.0
Northern Mariana Islands,2020-04-18,14.0,2,56,0.0
Northern Mariana Islands,2020-04-19,14.0,2,56,0.0
Northern Mariana Islands,2020-04-20,14.0,2,65,0.0
Northern Mariana Islands,2020-04-21,14.0,2,65,0.0
Northern Mariana Islands,2020-04-22,14.0,2,65,0.0
Northern Mariana Islands,2020-04-23,14.0,2,65,0.0
Northern Mariana Islands,2020-04-24,14.0,2,65,0.0
Northern Mariana Islands,2020-04-25,14.0,2,65,0.0
Northern Mariana Islands,2020-04-26,14.0,2,65,0.0
Northern Mariana Islands,2020-04-27,14.0,2,65,0.0
Northern Mariana Islands,2020-04-28,14.0,2,65,0.0
Northern Mariana Islands,2020-04-29,14.0,2,224,0.0
Northern Mariana Islands,2020-04-30,14.0,2,599,0.0
Northern Mariana Islands,2020-05-01,14.0,2,763,0.0
Northern Mariana Islands,2020-05-02,14.0,2,948,0.0
Northern Mariana Islands,2020-05-03,14.0,2,1335,0.0
Northern Mariana Islands,2020-05-04,14.0,2,1335,0.0
Northern Mariana Islands,2020-05-05,14.0,2,1797,0.0
Northern Mariana Islands,2020-05-06,15.0,2,1798,0.0
Northern Mariana Islands,2020-05-07,15.0,2,1798,0.0
Northern Mariana Islands,2020-05-08,15.0,2,2336,0.0
Northern Mariana Islands,2020-05-09,16.0,2,2337,0.0
Northern Mariana Islands,2020-05-10,16.0,2,2337,0.0
Northern Mariana Islands,2020-05-11,19.0,2,2695,0.0
Northern Mariana Islands,2020-05-12,19.0,2,2873,0.0
Northern Mariana Islands,2020-05-13,19.0,2,3040,0.0
Northern Mariana Islands,2020-05-14,19.0,2,3325,0.0
Northern Mariana Islands,2020-05-15,19.0,2,3325,0.0
Northern Mariana Islands,2020-05-16,21.0,2,3339,0.0
Northern Mariana Islands,2020-05-17,21.0,2,3339,0.0
Northern Mariana Islands,2020-05-18,21.0,2,3420,0.0
Northern Mariana Islands,2020-05-19,21.0,2,3817,0.0
Northern Mariana Islands,2020-05-20,21.0,2,3817,0.0
Northern Mariana Islands,2020-05-21,22.0,2,4089,0.0
Northern Mariana Islands,2020-05-22,22.0,2,4318,0.0
Northern Mariana Islands,2020-05-23,22.0,2,4318,0.0
Northern Mariana Islands,2020-05-24,22.0,2,4757,0.0
Northern Mariana Islands,2020-05-25,22.0,2,4757,0.0
Northern Mariana Islands,2020-05-26,22.0,2,4940,0.0
Northern Mariana Islands,2020-05-27,22.0,2,5200,0.0
Northern Mariana Islands,2020-05-28,22.0,2,5423,0.0
Northern Mariana Islands,2020-05-29,22.0,2,5684,0.0
Northern Mariana Islands,2020-05-30,22.0,2,6008,0.0
Northern Mariana Islands,2020-05-31,22.0,2,6173,0.0
Northern Mariana Islands,2020-06-01,22.0,2,6334,0.0
Northern Mariana Islands,2020-06-02,23.0,2,6557,0.0
Northern Mariana Islands,2020-06-03,23.0,2,6557,0.0
Northern Mariana Islands,2020-06-04,26.0,2,6695,0.0
Northern Mariana Islands,2020-06-05,26.0,2,6695,0.0
Northern Mariana Islands,2020-06-06,26.0,2,6695,0.0
Northern Mariana Islands,2020-06-07,27.0,2,7241,0.0
Northern Mariana Islands,2020-06-08,28.0,2,7242,0.0
Northern Mariana Islands,2020-06-09,30.0,2,7523,0.0
Northern Mariana Islands,2020-06-10,30.0,2,7523,0.0
Northern Mariana Islands,2020-06-11,30.0,2,7581,0.0
Northern Mariana Islands,2020-06-12,30.0,2,7762,0.0
Northern Mariana Islands,2020-06-13,30.0,2,7936,0.0
Northern Mariana Islands,2020-06-14,30.0,2,8169,0.0
Northern Mariana Islands,2020-06-15,30.0,2,8169,0.0
Northern Mariana Islands,2020-06-16,30.0,2,8169,0.0
Northern Mariana Islands,2020-06-17,30.0,2,8169,0.0
Northern Mariana Islands,2020-06-18,30.0,2,8169,0.0
Northern Mariana Islands,2020-06-19,30.0,2,8169,0.0
Northern Mariana Islands,2020-06-20,30.0,2,8169,0.0
Northern Mariana Islands,2020-06-21,30.0,2,8169,0.0
Northern Mariana Islands,2020-06-22,30.0,2,8169,0.0
Northern Mariana Islands,2020-06-23,30.0,2,8217,0.0
Northern Mariana Islands,2020-06-24,30.0,2,8217,0.0
Northern Mariana Islands,2020-06-25,30.0,2,8217,0.0
Northern Mariana Islands,2020-06-26,30.0,2,8217,0.0
Northern Mariana Islands,2020-06-27,30.0,2,8217,0.0
Northern Mariana Islands,2020-06-28,30.0,2,8217,0.0
Northern Mariana Islands,2020-06-29,30.0,2,8217,0.0
Northern Mariana Islands,2020-06-30,30.0,2,8217,0.0
Northern Mariana Islands,2020-07-01,30.0,2,8217,0.0
Northern Mariana Islands,2020-07-02,30.0,2,8217,0.0
Northern Mariana Islands,2020-07-03,31.0,2,8218,0.0
Northern Mariana Islands,2020-07-04,31.0,2,8218,0.0
Northern Mariana Islands,2020-07-05,31.0,2,8218,0.0
Northern Mariana Islands,2020-07-06,31.0,2,8218,0.0
Northern Mariana Islands,2020-07-07,31.0,2,8218,0.0
Northern Mariana Islands,2020-07-08,31.0,2,10765,0.0
Northern Mariana Islands,2020-07-09,31.0,2,10765,0.0
Northern Mariana Islands,2020-07-10,31.0,2,10765,0.0
Montana,2020-04-01,208.0,5,4918,0.0
Montana,2020-04-02,227.0,5,5320,0.0
Montana,2020-04-03,243.0,5,5576,0.0
Montana,2020-04-04,265.0,5,6177,0.0
Montana,2020-04-05,286.0,6,6603,0.0
Montana,2020-04-06,299.0,6,6790,0.0
Montana,2020-04-07,319.0,6,6985,0.0
Montana,2020-04-08,332.0,6,7398,0.0
Montana,2020-04-09,354.0,6,7860,13.0
Montana,2020-04-10,365.0,6,8297,29.0
Montana,2020-04-11,377.0,6,8581,21.0
Montana,2020-04-12,387.0,6,8913,22.0
Montana,2020-04-13,394.0,7,9098,21.0
Montana,2020-04-14,399.0,7,9234,24.0
Montana,2020-04-15,404.0,7,9583,21.0
Montana,2020-04-16,415.0,7,9936,21.0
Montana,2020-04-17,422.0,8,10244,21.0
Montana,2020-04-18,426.0,10,10569,17.0
Montana,2020-04-19,433.0,10,10898,18.0
Montana,2020-04-20,433.0,10,11051,19.0
Montana,2020-04-21,437.0,12,11241,14.0
Montana,2020-04-22,439.0,14,11583,13.0
Montana,2020-04-23,442.0,14,11875,13.0
Montana,2020-04-24,444.0,14,12127,12.0
Montana,2020-04-25,445.0,14,12497,11.0
Montana,2020-04-26,448.0,14,12862,11.0
Montana,2020-04-27,449.0,14,13033,11.0
Montana,2020-04-28,451.0,15,13191,10.0
Montana,2020-04-29,451.0,16,13528,5.0
Montana,2020-04-30,453.0,16,13914,5.0
Montana,2020-05-01,453.0,16,14203,5.0
Montana,2020-05-02,455.0,16,14635,5.0
Montana,2020-05-03,455.0,16,15007,5.0
Montana,2020-05-04,457.0,16,15088,6.0
Montana,2020-05-05,456.0,16,15272,6.0
Montana,2020-05-06,456.0,16,19704,6.0
Montana,2020-05-07,456.0,16,20247,6.0
Montana,2020-05-08,458.0,16,20945,6.0
Montana,2020-05-09,458.0,16,21329,4.0
Montana,2020-05-10,458.0,16,21704,4.0
Montana,2020-05-11,459.0,16,22572,4.0
Montana,2020-05-12,461.0,16,23035,4.0
Montana,2020-05-13,462.0,16,23852,3.0
Montana,2020-05-14,462.0,16,24549,3.0
Montana,2020-05-15,466.0,16,25418,3.0
Montana,2020-05-16,468.0,16,26091,3.0
Montana,2020-05-17,468.0,16,26885,3.0
Montana,2020-05-18,470.0,16,28167,4.0
Montana,2020-05-19,471.0,16,28950,5.0
Montana,2020-05-20,478.0,16,29726,3.0
Montana,2020-05-21,479.0,16,30524,3.0
Montana,2020-05-22,479.0,16,31857,3.0
Montana,2020-05-23,479.0,16,32652,3.0
Montana,2020-05-24,479.0,16,33381,3.0
Montana,2020-05-25,479.0,16,33682,3.0
Montana,2020-05-26,479.0,17,33834,2.0
Montana,2020-05-27,481.0,17,35643,2.0
Montana,2020-05-28,485.0,17,36793,1.0
Montana,2020-05-29,493.0,17,38529,2.0
Montana,2020-05-30,505.0,17,39284,2.0
Montana,2020-05-31,515.0,17,39798,2.0
Montana,2020-06-01,519.0,17,40657,2.0
Montana,2020-06-02,523.0,17,42212,1.0
Montana,2020-06-03,525.0,17,43448,1.0
Montana,2020-06-04,539.0,17,44642,1.0
Montana,2020-06-05,541.0,18,45888,1.0
Montana,2020-06-06,540.0,18,46754,1.0
Montana,2020-06-07,545.0,18,47378,2.0
Montana,2020-06-08,548.0,18,51592,2.0
Montana,2020-06-09,554.0,18,53184,5.0
Montana,2020-06-10,561.0,18,54616,7.0
Montana,2020-06-11,563.0,18,55777,7.0
Montana,2020-06-12,573.0,18,57022,7.0
Montana,2020-06-13,588.0,18,58004,7.0
Montana,2020-06-14,601.0,19,58907,6.0
Montana,2020-06-15,609.0,19,60937,7.0
Montana,2020-06-16,614.0,19,63577,8.0
Montana,2020-06-17,630.0,20,65515,5.0
Montana,2020-06-18,655.0,20,66870,8.0
Montana,2020-06-19,666.0,20,68422,9.0
Montana,2020-06-20,698.0,20,69530,10.0
Montana,2020-06-21,717.0,20,70357,15.0
Montana,2020-06-22,740.0,21,71305,15.0
Montana,2020-06-23,743.0,21,73923,15.0
Montana,2020-06-24,766.0,21,75066,17.0
Montana,2020-06-25,803.0,21,78332,15.0
Montana,2020-06-26,829.0,22,80161,14.0
Montana,2020-06-27,852.0,22,81247,9.0
Montana,2020-06-28,863.0,22,82474,11.0
Montana,2020-06-29,919.0,22,88743,13.0
Montana,2020-06-30,967.0,22,90861,12.0
Montana,2020-07-01,1016.0,22,93330,14.0
Montana,2020-07-02,1083.0,22,95149,14.0
Montana,2020-07-03,1128.0,23,97503,17.0
Montana,2020-07-04,1167.0,23,98950,20.0
Montana,2020-07-05,1212.0,23,100106,20.0
Montana,2020-07-06,1249.0,23,102926,20.0
Montana,2020-07-07,1327.0,23,105327,22.0
Montana,2020-07-08,1371.0,23,106421,22.0
Montana,2020-07-09,1466.0,25,108765,24.0
Montana,2020-07-10,1593.0,28,112178,21.0
Hawaii,2020-04-01,208.0,1,8929,0.0
Hawaii,2020-04-02,258.0,1,10464,0.0
Hawaii,2020-04-03,285.0,2,10491,0.0
Hawaii,2020-04-04,319.0,3,12278,0.0
Hawaii,2020-04-05,351.0,4,12955,0.0
Hawaii,2020-04-06,371.0,4,13526,0.0
Hawaii,2020-04-07,387.0,5,13542,0.0
Hawaii,2020-04-08,410.0,5,15149,0.0
Hawaii,2020-04-09,435.0,5,15751,0.0
Hawaii,2020-04-10,442.0,6,16149,0.0
Hawaii,2020-04-11,465.0,8,17531,0.0
Hawaii,2020-04-12,486.0,8,17968,0.0
Hawaii,2020-04-13,499.0,9,18844,0.0
Hawaii,2020-04-14,504.0,9,19420,0.0
Hawaii,2020-04-15,517.0,9,19803,0.0
Hawaii,2020-04-16,530.0,9,20700,0.0
Hawaii,2020-04-17,541.0,9,21857,0.0
Hawaii,2020-04-18,553.0,9,22343,0.0
Hawaii,2020-04-19,574.0,9,23470,0.0
Hawaii,2020-04-20,580.0,10,24175,0.0
Hawaii,2020-04-21,584.0,10,24696,0.0
Hawaii,2020-04-22,586.0,12,25346,0.0
Hawaii,2020-04-23,592.0,12,26128,0.0
Hawaii,2020-04-24,596.0,12,26887,0.0
Hawaii,2020-04-25,601.0,13,28040,0.0
Hawaii,2020-04-26,603.0,14,28483,0.0
Hawaii,2020-04-27,606.0,14,29010,0.0
Hawaii,2020-04-28,607.0,16,29183,0.0
Hawaii,2020-04-29,609.0,16,29618,0.0
Hawaii,2020-04-30,613.0,16,30640,0.0
Hawaii,2020-05-01,618.0,16,31094,0.0
Hawaii,2020-05-02,619.0,16,31985,0.0
Hawaii,2020-05-03,620.0,16,32950,0.0
Hawaii,2020-05-04,620.0,17,33866,0.0
Hawaii,2020-05-05,621.0,17,33999,0.0
Hawaii,2020-05-06,625.0,17,35199,0.0
Hawaii,2020-05-07,626.0,17,35541,0.0
Hawaii,2020-05-08,629.0,17,36618,0.0
Hawaii,2020-05-09,629.0,17,36262,0.0
Hawaii,2020-05-10,631.0,17,37270,0.0
Hawaii,2020-05-11,632.0,17,37683,0.0
Hawaii,2020-05-12,634.0,17,37939,0.0
Hawaii,2020-05-13,635.0,17,38365,0.0
Hawaii,2020-05-14,638.0,17,38881,0.0
Hawaii,2020-05-15,637.0,17,38776,0.0
Hawaii,2020-05-16,638.0,17,40883,0.0
Hawaii,2020-05-17,639.0,17,41674,0.0
Hawaii,2020-05-18,640.0,17,42045,0.0
Hawaii,2020-05-19,640.0,17,45023,0.0
Hawaii,2020-05-20,641.0,17,46304,0.0
Hawaii,2020-05-21,643.0,17,47149,0.0
Hawaii,2020-05-22,647.0,17,47985,0.0
Hawaii,2020-05-23,642.0,17,48821,0.0
Hawaii,2020-05-24,643.0,17,49572,0.0
Hawaii,2020-05-25,643.0,17,50371,0.0
Hawaii,2020-05-26,643.0,17,50371,0.0
Hawaii,2020-05-27,643.0,17,51202,0.0
Hawaii,2020-05-28,644.0,17,51839,0.0
Hawaii,2020-05-29,647.0,17,52824,0.0
Hawaii,2020-05-30,649.0,17,54014,0.0
Hawaii,2020-05-31,651.0,17,54620,0.0
Hawaii,2020-06-01,652.0,17,48487,0.0
Hawaii,2020-06-02,652.0,17,48921,0.0
Hawaii,2020-06-03,653.0,17,49508,0.0
Hawaii,2020-06-04,653.0,17,50638,0.0
Hawaii,2020-06-05,655.0,17,52336,0.0
Hawaii,2020-06-06,664.0,17,53257,0.0
Hawaii,2020-06-07,673.0,17,54055,0.0
Hawaii,2020-06-08,675.0,17,55147,0.0
Hawaii,2020-06-09,676.0,17,55474,0.0
Hawaii,2020-06-10,682.0,17,56173,0.0
Hawaii,2020-06-11,685.0,17,57295,0.0
Hawaii,2020-06-12,692.0,17,58579,0.0
Hawaii,2020-06-13,706.0,17,59338,0.0
Hawaii,2020-06-14,723.0,17,60322,0.0
Hawaii,2020-06-15,728.0,17,61474,0.0
Hawaii,2020-06-16,736.0,17,62028,0.0
Hawaii,2020-06-17,740.0,17,63243,0.0
Hawaii,2020-06-18,744.0,17,64374,0.0
Hawaii,2020-06-19,762.0,17,65744,0.0
Hawaii,2020-06-20,789.0,17,66734,0.0
Hawaii,2020-06-21,803.0,17,67860,0.0
Hawaii,2020-06-22,814.0,17,68711,0.0
Hawaii,2020-06-23,816.0,17,69340,0.0
Hawaii,2020-06-24,819.0,17,70539,0.0
Hawaii,2020-06-25,835.0,17,71935,0.0
Hawaii,2020-06-26,850.0,17,73005,0.0
Hawaii,2020-06-27,866.0,17,74301,0.0
Hawaii,2020-06-28,872.0,18,75478,0.0
Hawaii,2020-06-29,899.0,18,77155,0.0
Hawaii,2020-06-30,900.0,18,77743,0.0
Hawaii,2020-07-01,917.0,18,79058,0.0
Hawaii,2020-07-02,926.0,18,80290,0.0
Hawaii,2020-07-03,946.0,18,81618,0.0
Hawaii,2020-07-04,975.0,19,83476,0.0
Hawaii,2020-07-05,999.0,19,84325,0.0
Hawaii,2020-07-06,1023.0,19,85058,0.0
Hawaii,2020-07-07,1030.0,19,85673,0.0
Hawaii,2020-07-08,1071.0,19,87096,0.0
Hawaii,2020-07-09,1094.0,19,89152,0.0
Hawaii,2020-07-10,1130.0,19,90595,0.0
Maryland,2020-04-01,1985.0,52,19218,0.0
Maryland,2020-04-02,2331.0,64,21221,0.0
Maryland,2020-04-03,2758.0,84,23690,0.0
Maryland,2020-04-04,3125.0,101,25610,0.0
Maryland,2020-04-05,3609.0,122,28337,0.0
Maryland,2020-04-06,4045.0,138,29617,0.0
Maryland,2020-04-07,4371.0,160,31627,0.0
Maryland,2020-04-08,5529.0,191,38462,0.0
Maryland,2020-04-09,6185.0,221,41529,0.0
Maryland,2020-04-10,6968.0,255,44448,0.0
Maryland,2020-04-11,7694.0,298,47238,0.0
Maryland,2020-04-12,8225.0,335,49764,0.0
Maryland,2020-04-13,8936.0,384,51751,0.0
Maryland,2020-04-14,9472.0,421,53733,0.0
Maryland,2020-04-15,10032.0,469,55763,0.0
Maryland,2020-04-16,10784.0,499,58843,0.0
Maryland,2020-04-17,11572.0,541,62009,0.0
Maryland,2020-04-18,12308.0,582,65370,0.0
Maryland,2020-04-19,12830.0,626,67891,0.0
Maryland,2020-04-20,13684.0,683,71397,0.0
Maryland,2020-04-21,14193.0,732,73635,1433.0
Maryland,2020-04-22,14775.0,779,76529,1432.0
Maryland,2020-04-23,15737.0,831,80100,1405.0
Maryland,2020-04-24,16616.0,899,84716,1425.0
Maryland,2020-04-25,17766.0,948,89123,1408.0
Maryland,2020-04-26,18581.0,1001,96665,1463.0
Maryland,2020-04-27,19487.0,1045,104976,1513.0
Maryland,2020-04-28,20113.0,1099,107785,1528.0
Maryland,2020-04-29,20849.0,1168,110929,1610.0
Maryland,2020-04-30,21742.0,1226,114359,1711.0
Maryland,2020-05-01,23472.0,1276,120983,1668.0
Maryland,2020-05-02,24473.0,1323,125522,1657.0
Maryland,2020-05-03,25462.0,1372,132794,1635.0
Maryland,2020-05-04,26408.0,1424,136995,1649.0
Maryland,2020-05-05,27117.0,1476,140103,1693.0
Maryland,2020-05-06,28163.0,1520,144012,1707.0
Maryland,2020-05-07,29374.0,1580,148600,1683.0
Maryland,2020-05-08,30485.0,1643,152187,1674.0
Maryland,2020-05-09,31534.0,1692,156028,1665.0
Maryland,2020-05-10,32587.0,1739,159931,1640.0
Maryland,2020-05-11,33373.0,1788,164780,1544.0
Maryland,2020-05-12,34061.0,1834,169503,1563.0
Maryland,2020-05-13,34812.0,1881,173574,1550.0
Maryland,2020-05-14,35903.0,1935,178454,1538.0
Maryland,2020-05-15,36986.0,1991,182826,1496.0
Maryland,2020-05-16,37968.0,2040,190175,1500.0
Maryland,2020-05-17,38804.0,2090,194926,1460.0
Maryland,2020-05-18,39762.0,2122,201506,1447.0
Maryland,2020-05-19,41546.0,2164,208658,1421.0
Maryland,2020-05-20,42323.0,2198,215330,1410.0
Maryland,2020-05-21,43531.0,2221,220233,1374.0
Maryland,2020-05-22,44424.0,2274,227902,1329.0
Maryland,2020-05-23,45495.0,2306,232327,1320.0
Maryland,2020-05-24,46313.0,2341,240362,1290.0
Maryland,2020-05-25,47152.0,2379,249577,1279.0
Maryland,2020-05-26,47687.0,2417,254487,1315.0
Maryland,2020-05-27,48423.0,2458,262055,1338.0
Maryland,2020-05-28,49709.0,2501,274858,1334.0
Maryland,2020-05-29,50988.0,2538,284518,1296.0
Maryland,2020-05-30,52015.0,2562,293946,1239.0
Maryland,2020-05-31,52778.0,2596,301881,1183.0
Maryland,2020-06-01,53327.0,2625,308730,1174.0
Maryland,2020-06-02,54175.0,2646,315815,1148.0
Maryland,2020-06-03,54982.0,2666,327625,1109.0
Maryland,2020-06-04,55858.0,2668,337018,1096.0
Maryland,2020-06-05,56770.0,2702,347726,1076.0
Maryland,2020-06-06,57482.0,2740,357376,1059.0
Maryland,2020-06-07,57973.0,2749,364803,1003.0
Maryland,2020-06-08,58404.0,2776,371503,979.0
Maryland,2020-06-09,58904.0,2811,378082,970.0
Maryland,2020-06-10,59465.0,2844,384642,955.0
Maryland,2020-06-11,60197.0,2875,392370,902.0
Maryland,2020-06-12,60613.0,2900,400095,836.0
Maryland,2020-06-13,61305.0,2926,408758,799.0
Maryland,2020-06-14,61701.0,2939,415309,751.0
Maryland,2020-06-15,62032.0,2947,421108,745.0
Maryland,2020-06-16,62409.0,2982,429225,742.0
Maryland,2020-06-17,62969.0,2996,441343,702.0
Maryland,2020-06-18,63229.0,3016,447608,660.0
Maryland,2020-06-19,63548.0,3030,453669,648.0
Maryland,2020-06-20,63956.0,3052,462280,644.0
Maryland,2020-06-21,64306.0,3066,469031,608.0
Maryland,2020-06-22,64603.0,3074,474725,602.0
Maryland,2020-06-23,65007.0,3092,483535,561.0
Maryland,2020-06-24,65337.0,3108,490457,544.0
Maryland,2020-06-25,65777.0,3129,498959,511.0
Maryland,2020-06-26,66115.0,3142,506397,487.0
Maryland,2020-06-27,66450.0,3157,513816,478.0
Maryland,2020-06-28,66777.0,3168,519473,446.0
Maryland,2020-06-29,67254.0,3175,529313,447.0
Maryland,2020-06-30,67559.0,3190,535855,452.0
Maryland,2020-07-01,67918.0,3205,542604,461.0
Maryland,2020-07-02,68423.0,3212,553175,441.0
Maryland,2020-07-03,68961.0,3223,563834,422.0
Maryland,2020-07-04,69341.0,3236,573342,410.0
Maryland,2020-07-05,69632.0,3243,579962,409.0
Maryland,2020-07-06,69904.0,3246,587361,403.0
Maryland,2020-07-07,70396.0,3266,594378,404.0
Maryland,2020-07-08,70861.0,3275,603108,398.0
Maryland,2020-07-09,71447.0,3288,612581,406.0
Maryland,2020-07-10,71910.0,3303,621063,385.0
Puerto Rico,2020-04-01,286.0,11,1695,0.0
Puerto Rico,2020-04-02,316.0,12,1920,0.0
Puerto Rico,2020-04-03,378.0,15,2427,0.0
Puerto Rico,2020-04-04,452.0,18,3057,0.0
Puerto Rico,2020-04-05,475.0,20,3548,0.0
Puerto Rico,2020-04-06,513.0,21,3945,0.0
Puerto Rico,2020-04-07,573.0,23,4539,0.0
Puerto Rico,2020-04-08,620.0,24,4886,0.0
Puerto Rico,2020-04-09,683.0,33,5386,0.0
Puerto Rico,2020-04-10,725.0,39,5846,0.0
Puerto Rico,2020-04-11,788.0,42,6371,0.0
Puerto Rico,2020-04-12,897.0,44,6716,0.0
Puerto Rico,2020-04-13,903.0,45,6863,0.0
Puerto Rico,2020-04-14,923.0,45,7207,0.0
Puerto Rico,2020-04-15,974.0,51,7799,0.0
Puerto Rico,2020-04-16,1043.0,56,8358,0.0
Puerto Rico,2020-04-17,1068.0,58,8932,0.0
Puerto Rico,2020-04-18,1118.0,60,9173,165.0
Puerto Rico,2020-04-19,1213.0,62,9493,160.0
Puerto Rico,2020-04-20,1252.0,63,9738,151.0
Puerto Rico,2020-04-21,1298.0,64,10087,117.0
Puerto Rico,2020-04-22,915.0,67,9757,140.0
Puerto Rico,2020-04-23,915.0,69,10228,154.0
Puerto Rico,2020-04-24,871.0,77,10184,172.0
Puerto Rico,2020-04-25,878.0,83,10191,137.0
Puerto Rico,2020-04-26,891.0,84,10204,146.0
Puerto Rico,2020-04-27,895.0,84,10208,140.0
Puerto Rico,2020-04-28,898.0,86,10211,132.0
Puerto Rico,2020-04-29,904.0,86,10217,125.0
Puerto Rico,2020-04-30,955.0,92,10268,201.0
Puerto Rico,2020-05-01,964.0,92,10277,200.0
Puerto Rico,2020-05-02,973.0,95,10286,187.0
Puerto Rico,2020-05-03,988.0,97,10301,171.0
Puerto Rico,2020-05-04,1001.0,97,10314,152.0
Puerto Rico,2020-05-05,1005.0,99,10318,140.0
Puerto Rico,2020-05-06,1006.0,99,1006,144.0
Puerto Rico,2020-05-07,1013.0,102,1013,164.0
Puerto Rico,2020-05-08,1029.0,107,1029,161.0
Puerto Rico,2020-05-09,1034.0,108,1034,148.0
Puerto Rico,2020-05-10,1040.0,111,1040,143.0
Puerto Rico,2020-05-11,1054.0,113,1054,159.0
Puerto Rico,2020-05-12,1062.0,114,1062,127.0
Puerto Rico,2020-05-13,1064.0,115,1064,142.0
Puerto Rico,2020-05-14,1073.0,117,1073,159.0
Puerto Rico,2020-05-15,1088.0,122,1088,147.0
Puerto Rico,2020-05-16,1114.0,122,1114,144.0
Puerto Rico,2020-05-17,1147.0,123,1147,150.0
Puerto Rico,2020-05-18,1195.0,124,1195,147.0
Puerto Rico,2020-05-19,1207.0,124,1207,121.0
Puerto Rico,2020-05-20,1206.0,125,1206,110.0
Puerto Rico,2020-05-21,1213.0,126,41701,114.0
Puerto Rico,2020-05-22,1221.0,126,41709,96.0
Puerto Rico,2020-05-23,1870.0,127,42358,106.0
Puerto Rico,2020-05-24,1230.0,127,41718,106.0
Puerto Rico,2020-05-25,1240.0,129,41728,112.0
Puerto Rico,2020-05-26,1241.0,129,41729,104.0
Puerto Rico,2020-05-27,1260.0,129,41748,105.0
Puerto Rico,2020-05-28,1280.0,131,61702,120.0
Puerto Rico,2020-05-29,1293.0,132,61715,101.0
Puerto Rico,2020-05-30,1300.0,133,61722,106.0
Puerto Rico,2020-05-31,1304.0,136,61726,99.0
Puerto Rico,2020-06-01,1304.0,136,61726,99.0
Puerto Rico,2020-06-02,1305.0,138,61727,106.0
Puerto Rico,2020-06-03,1313.0,140,61735,107.0
Puerto Rico,2020-06-04,1322.0,140,61744,114.0
Puerto Rico,2020-06-05,1330.0,141,61752,116.0
Puerto Rico,2020-06-06,1360.0,142,90045,100.0
Puerto Rico,2020-06-07,1364.0,142,90049,105.0
Puerto Rico,2020-06-08,1373.0,142,90058,107.0
Puerto Rico,2020-06-09,1386.0,142,90071,95.0
Puerto Rico,2020-06-10,1402.0,143,90087,97.0
Puerto Rico,2020-06-11,1403.0,144,90088,91.0
Puerto Rico,2020-06-12,1443.0,146,114723,92.0
Puerto Rico,2020-06-13,1460.0,146,114740,117.0
Puerto Rico,2020-06-14,1471.0,147,114751,110.0
Puerto Rico,2020-06-15,1477.0,147,114757,104.0
Puerto Rico,2020-06-16,1479.0,147,114759,94.0
Puerto Rico,2020-06-17,1486.0,147,114766,78.0
Puerto Rico,2020-06-18,1496.0,147,114776,73.0
Puerto Rico,2020-06-19,1499.0,147,114779,78.0
Puerto Rico,2020-06-20,1531.0,147,114811,83.0
Puerto Rico,2020-06-21,1533.0,149,114813,71.0
Puerto Rico,2020-06-22,1540.0,149,114820,70.0
Puerto Rico,2020-06-23,1550.0,149,114830,77.0
Puerto Rico,2020-06-24,1577.0,149,114857,80.0
Puerto Rico,2020-06-25,1579.0,151,114859,85.0
Puerto Rico,2020-06-26,1583.0,151,114863,89.0
Puerto Rico,2020-06-27,1602.0,152,114882,105.0
Puerto Rico,2020-06-28,1624.0,153,114904,99.0
Puerto Rico,2020-06-29,1638.0,153,194324,104.0
Puerto Rico,2020-06-30,1693.0,153,194379,102.0
Puerto Rico,2020-07-01,1729.0,153,194415,121.0
Puerto Rico,2020-07-02,1767.0,153,194453,97.0
Puerto Rico,2020-07-03,1791.0,154,194477,104.0
Puerto Rico,2020-07-04,1817.0,155,194503,100.0
Puerto Rico,2020-07-05,1846.0,155,194532,118.0
